"Clip_Number","Clip_Path","Location","Group_Name","Group_ID","Long_Path"
7573,"label_groups/sc/7573_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7573_sc_D4.WAV"
7574,"label_groups/mm/7574_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7574_mm_D4.WAV"
7575,"label_groups/sc/7575_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7575_sc_D4.WAV"
7576,"label_groups/mm/7576_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7576_mm_D4.WAV"
7577,"label_groups/sc/7577_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7577_sc_D4.WAV"
7578,"label_groups/sc/7578_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7578_sc_D4.WAV"
7579,"label_groups/sc/7579_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7579_sc_D4.WAV"
7580,"label_groups/sc/7580_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7580_sc_D4.WAV"
7581,"label_groups/mm/7581_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7581_mm_D4.WAV"
7582,"label_groups/sc/7582_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7582_sc_D4.WAV"
7583,"label_groups/sc/7583_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7583_sc_D4.WAV"
7584,"label_groups/sc/7584_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7584_sc_D4.WAV"
7585,"label_groups/sc/7585_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7585_sc_D4.WAV"
7586,"label_groups/mm/7586_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7586_mm_D4.WAV"
7587,"label_groups/sc/7587_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7587_sc_D4.WAV"
7588,"label_groups/sc/7588_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7588_sc_D4.WAV"
7589,"label_groups/sc/7589_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7589_sc_D4.WAV"
7590,"label_groups/gc/7590_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7590_gc_D4.WAV"
7591,"label_groups/sc/7591_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7591_sc_D4.WAV"
7592,"label_groups/sc/7592_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7592_sc_D4.WAV"
7593,"label_groups/gc/7593_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7593_gc_D4.WAV"
7594,"label_groups/sc/7594_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7594_sc_D4.WAV"
7595,"label_groups/background/7595_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7595_bird_D4.WAV"
7596,"label_groups/sc/7596_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7596_sc_D4.WAV"
7597,"label_groups/mm/7597_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7597_mm_D4.WAV"
7598,"label_groups/sc/7598_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7598_sc_D4.WAV"
7599,"label_groups/sc/7599_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7599_sc_D4.WAV"
7600,"label_groups/sc/7600_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7600_sc_D4.WAV"
7601,"label_groups/sc/7601_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7601_sc_D4.WAV"
7602,"label_groups/sc/7602_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7602_sc_D4.WAV"
7603,"label_groups/mm/7603_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7603_mm_D4.WAV"
7604,"label_groups/sc/7604_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7604_sc_D4.WAV"
7605,"label_groups/sc/7605_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7605_sc_D4.WAV"
7606,"label_groups/sc/7606_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7606_sc_D4.WAV"
7607,"label_groups/sc/7607_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7607_sc_D4.WAV"
7608,"label_groups/sc/7608_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7608_sc_D4.WAV"
7609,"label_groups/sc/7609_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7609_sc_D4.WAV"
7610,"label_groups/gc/7610_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7610_gc_D4.WAV"
7611,"label_groups/background/7611_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7611_bird_D4.WAV"
7612,"label_groups/background/7612_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7612_bird_D4.WAV"
7613,"label_groups/sc/7613_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7613_sc_D4.WAV"
7614,"label_groups/background/7614_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7614_bird_D4.WAV"
7615,"label_groups/background/7615_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7615_bird_D4.WAV"
7616,"label_groups/sc/7616_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7616_sc_D4.WAV"
7617,"label_groups/background/7617_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7617_bird_D4.WAV"
7618,"label_groups/sc/7618_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7618_sc_D4.WAV"
7619,"label_groups/sc/7619_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7619_sc_D4.WAV"
7620,"label_groups/sc/7620_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7620_sc_D4.WAV"
7621,"label_groups/sc/7621_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7621_sc_D4.WAV"
7622,"label_groups/mm/7622_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7622_mm_D4.WAV"
7623,"label_groups/sc/7623_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7623_sc_D4.WAV"
7624,"label_groups/sc/7624_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7624_sc_D4.WAV"
7625,"label_groups/sc/7625_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7625_sc_D4.WAV"
7626,"label_groups/sc/7626_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7626_sc_D4.WAV"
7627,"label_groups/sc/7627_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7627_sc_D4.WAV"
7628,"label_groups/mm/7628_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7628_mm_D4.WAV"
7629,"label_groups/sc/7629_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7629_sc_D4.WAV"
7630,"label_groups/sc/7630_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7630_sc_D4.WAV"
7631,"label_groups/sc/7631_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7631_sc_D4.WAV"
7632,"label_groups/sc/7632_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7632_sc_D4.WAV"
7633,"label_groups/sc/7633_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7633_sc_D4.WAV"
7634,"label_groups/sc/7634_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7634_sc_D4.WAV"
7635,"label_groups/sc/7635_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7635_sc_D4.WAV"
7636,"label_groups/mm/7636_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7636_mm_D4.WAV"
7637,"label_groups/sc/7637_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7637_sc_D4.WAV"
7638,"label_groups/sc/7638_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7638_sc_D4.WAV"
7639,"label_groups/sc/7639_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7639_sc_D4.WAV"
7640,"label_groups/sc/7640_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7640_sc_D4.WAV"
7641,"label_groups/sc/7641_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7641_sc_D4.WAV"
7642,"label_groups/sc/7642_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7642_sc_D4.WAV"
7643,"label_groups/sc/7643_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7643_sc_D4.WAV"
7644,"label_groups/mm/7644_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7644_mm_D4.WAV"
7645,"label_groups/sc/7645_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7645_sc_D4.WAV"
7646,"label_groups/sc/7646_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7646_sc_D4.WAV"
7647,"label_groups/sc/7647_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7647_sc_D4.WAV"
7648,"label_groups/sc/7648_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7648_sc_D4.WAV"
7649,"label_groups/sc/7649_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7649_sc_D4.WAV"
7650,"label_groups/sc/7650_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7650_sc_D4.WAV"
7651,"label_groups/sc/7651_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7651_sc_D4.WAV"
7652,"label_groups/sc/7652_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7652_sc_D4.WAV"
7653,"label_groups/sc/7653_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7653_sc_D4.WAV"
7654,"label_groups/gc/7654_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7654_gc_D4.WAV"
7655,"label_groups/background/7655_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7655_bird_D4.WAV"
7656,"label_groups/background/7656_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7656_bird_D4.WAV"
7657,"label_groups/sc/7657_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7657_sc_D4.WAV"
7658,"label_groups/mm/7658_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7658_mm_D4.WAV"
7659,"label_groups/sc/7659_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7659_sc_D4.WAV"
7660,"label_groups/sc/7660_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7660_sc_D4.WAV"
7661,"label_groups/sc/7661_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7661_sc_D4.WAV"
7662,"label_groups/sc/7662_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7662_sc_D4.WAV"
7663,"label_groups/sc/7663_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7663_sc_D4.WAV"
7664,"label_groups/sc/7664_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7664_sc_D4.WAV"
7665,"label_groups/mm/7665_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7665_mm_D4.WAV"
7666,"label_groups/sc/7666_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7666_sc_D4.WAV"
7667,"label_groups/mm/7667_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7667_mm_D4.WAV"
7668,"label_groups/sc/7668_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7668_sc_D4.WAV"
7669,"label_groups/sc/7669_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7669_sc_D4.WAV"
7670,"label_groups/sc/7670_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7670_sc_D4.WAV"
7671,"label_groups/sc/7671_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7671_sc_D4.WAV"
7672,"label_groups/sc/7672_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7672_sc_D4.WAV"
7673,"label_groups/sc/7673_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7673_sc_D4.WAV"
7674,"label_groups/sc/7674_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7674_sc_D4.WAV"
7675,"label_groups/mm/7675_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7675_mm_D4.WAV"
7676,"label_groups/sc/7676_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7676_sc_D4.WAV"
7677,"label_groups/background/7677_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7677_bird_D4.WAV"
7678,"label_groups/sc/7678_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7678_sc_D4.WAV"
7679,"label_groups/mm/7679_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7679_mm_D4.WAV"
7680,"label_groups/sc/7680_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7680_sc_D4.WAV"
7681,"label_groups/sc/7681_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7681_sc_D4.WAV"
7682,"label_groups/sc/7682_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7682_sc_D4.WAV"
7683,"label_groups/sc/7683_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7683_sc_D4.WAV"
7684,"label_groups/sc/7684_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7684_sc_D4.WAV"
7685,"label_groups/sc/7685_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7685_sc_D4.WAV"
7686,"label_groups/sc/7686_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7686_sc_D4.WAV"
7687,"label_groups/sc/7687_sc_D4.WAV","D4","sc",3,"./Audio_Label_194/label_groups/sc/7687_sc_D4.WAV"
7688,"label_groups/mm/7688_mm_D4.WAV","D4","mm",2,"./Audio_Label_194/label_groups/mm/7688_mm_D4.WAV"
7689,"label_groups/gc/7689_gc_D4.WAV","D4","gc",1,"./Audio_Label_194/label_groups/gc/7689_gc_D4.WAV"
7690,"label_groups/background/7690_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7690_bird_D4.WAV"
7691,"label_groups/background/7691_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7691_bird_D4.WAV"
7692,"label_groups/background/7692_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7692_bird_D4.WAV"
7693,"label_groups/background/7693_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7693_bird_D4.WAV"
7694,"label_groups/background/7694_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7694_bird_D4.WAV"
7695,"label_groups/background/7695_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7695_bird_D4.WAV"
7696,"label_groups/background/7696_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7696_bird_D4.WAV"
7697,"label_groups/background/7697_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7697_bird_D4.WAV"
7698,"label_groups/background/7698_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7698_bird_D4.WAV"
7699,"label_groups/background/7699_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7699_bird_D4.WAV"
7700,"label_groups/background/7700_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7700_noise_D4.WAV"
7701,"label_groups/background/7701_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7701_bird_D4.WAV"
7702,"label_groups/background/7702_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7702_bird_D4.WAV"
7703,"label_groups/background/7703_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7703_bird_D4.WAV"
7704,"label_groups/background/7704_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7704_bird_D4.WAV"
7705,"label_groups/background/7705_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7705_bird_D4.WAV"
7706,"label_groups/background/7706_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7706_bird_D4.WAV"
7707,"label_groups/background/7707_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7707_bird_D4.WAV"
7708,"label_groups/background/7708_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7708_bird_D4.WAV"
7709,"label_groups/background/7709_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7709_bird_D4.WAV"
7710,"label_groups/background/7710_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7710_bird_D4.WAV"
7711,"label_groups/background/7711_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7711_bird_D4.WAV"
7712,"label_groups/background/7712_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7712_bird_D4.WAV"
7713,"label_groups/background/7713_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7713_bird_D4.WAV"
7714,"label_groups/background/7714_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7714_bird_D4.WAV"
7715,"label_groups/background/7715_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7715_bird_D4.WAV"
7716,"label_groups/background/7716_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7716_bird_D4.WAV"
7717,"label_groups/background/7717_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7717_bird_D4.WAV"
7718,"label_groups/background/7718_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7718_bird_D4.WAV"
7719,"label_groups/background/7719_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7719_bird_D4.WAV"
7720,"label_groups/background/7720_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7720_bird_D4.WAV"
7721,"label_groups/background/7721_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7721_bird_D4.WAV"
7722,"label_groups/background/7722_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7722_bird_D4.WAV"
7723,"label_groups/background/7723_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7723_bird_D4.WAV"
7724,"label_groups/background/7724_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7724_bird_D4.WAV"
7725,"label_groups/background/7725_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7725_bird_D4.WAV"
7726,"label_groups/background/7726_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7726_noise_D4.WAV"
7727,"label_groups/background/7727_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7727_noise_D4.WAV"
7728,"label_groups/background/7728_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7728_noise_D4.WAV"
7729,"label_groups/background/7729_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7729_noise_D4.WAV"
7730,"label_groups/background/7730_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7730_bird_D4.WAV"
7731,"label_groups/background/7731_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7731_noise_D4.WAV"
7732,"label_groups/background/7732_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7732_bird_D4.WAV"
7733,"label_groups/background/7733_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7733_noise_D4.WAV"
7734,"label_groups/background/7734_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7734_noise_D4.WAV"
7735,"label_groups/background/7735_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7735_noise_D4.WAV"
7736,"label_groups/background/7736_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7736_noise_D4.WAV"
7737,"label_groups/background/7737_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7737_noise_D4.WAV"
7738,"label_groups/background/7738_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7738_noise_D4.WAV"
7739,"label_groups/background/7739_noise_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7739_noise_D4.WAV"
7740,"label_groups/background/7740_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7740_bird_D4.WAV"
7741,"label_groups/background/7741_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7741_bird_D4.WAV"
7742,"label_groups/background/7742_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7742_bird_D4.WAV"
7743,"label_groups/background/7743_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7743_bird_D4.WAV"
7744,"label_groups/background/7744_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7744_bird_D4.WAV"
7745,"label_groups/background/7745_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7745_bird_D4.WAV"
7746,"label_groups/background/7746_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7746_bird_D4.WAV"
7747,"label_groups/background/7747_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7747_bird_D4.WAV"
7748,"label_groups/background/7748_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7748_bird_D4.WAV"
7749,"label_groups/background/7749_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7749_bird_D4.WAV"
7750,"label_groups/background/7750_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7750_bird_D4.WAV"
7751,"label_groups/background/7751_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7751_bird_D4.WAV"
7752,"label_groups/background/7752_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7752_bird_D4.WAV"
7753,"label_groups/background/7753_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7753_bird_D4.WAV"
7754,"label_groups/background/7754_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7754_bird_D4.WAV"
7755,"label_groups/background/7755_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7755_bird_D4.WAV"
7756,"label_groups/background/7756_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7756_bird_D4.WAV"
7757,"label_groups/background/7757_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7757_bird_D4.WAV"
7758,"label_groups/background/7758_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7758_bird_D4.WAV"
7759,"label_groups/background/7759_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7759_bird_D4.WAV"
7760,"label_groups/background/7760_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7760_bird_D4.WAV"
7761,"label_groups/background/7761_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7761_bird_D4.WAV"
7762,"label_groups/background/7762_bird_D4.WAV","D4","background",0,"./Audio_Label_194/label_groups/background/7762_bird_D4.WAV"
